constituent_id,date,move/status change (or n/a),type,author,description,text
1021721,03/11/2019,N/A,Publicly/Communictn,xfu21,Trustee in the News,"Alphabet Inc (NASDAQ:GOOGL) subsidiary Google has announced that it is expanding its ridesharing service known as Waze in California. Google stated that it will expand the ridesharing service in California over the coming week. The company claims that the new rollout will include the main car hubs in Los Angeles […] Despite the end of brick and mortar stores having been predicted, Alibaba Group Holding Ltd (NYSE:BABA) and Amazon.com, Inc. (NASDAQ:AMZN), who were once pure-play ecommerce firms are now opening their own physical retail centers to become some sort of hybrid retailers. In the case of Amazon, what started out as […] Speculation is rife that Apple Inc. (NASDAQ:AAPL) and Carl Zeiss are partnering to develop augmented reality glasses. It is understood that the two could launch a product later this year. This is according to a renowned tech evangelist, Robert Scoble, who admitted his source was an employee of the German […] The leading wireless chipset manufacturer through its subsidiary – Qualcomm Technologies, Inc has already made the required preparations. It will soon be integrating its new imaging technology and fast connectivity to the ASUS ZenFone 4 family of smartphones. That will of course be with its diverse Qualcomm Snapdragon 835 Mobile […] Aldi, a German-based grocery chain, has revealed that it will be partnering with Instacart with a view to delivering grocery products in three cities in the United States. The pilot project will be launched in Dallas, Texas; Atlanta, Georgia and Los Angeles, California. More cities in the U.S. are likely […] 
Link: https://finheadlines.com/2019/02/12/amphenol-aph-to-pay-0-23-on-apr-10-2019-btg-pactual-global-asset-management-ltd-trimmed-its-neurocrine-biosciences-nbix-stake/"
1021721,03/11/2019,N/A,Publicly/Communictn,xfu21,Trustee in the News,"Pepsi is planning to introduce a much healthier line of sodas as the US market grows health conscious PepsiCo, Inc (NYSE:PEP) has unveiled plans to introduce healthier varieties of sodas to cater the US market, which is becoming increasingly health conscious, according to Mashable. Under the brand dubbed Stubborn Soda, […] Vodafone and Liberty Global are reportedly engaged in merger talks, according to Bloomberg Vodafone Group Plc. (ADR) (NASDAQ:VOD) and Liberty Global Plc. (NASDAQ:LBTYA) might be considering a merger, among other transactions, Bloomberg reports, citing people close to the matter. Rumors of such a deal have been in the works since […] Tesla Motors encourages hackers to find security flaws on its website by rewarding them with money Tesla Motors Inc (NASDAQ:TSLA) will start rewarding hackers through a bug-hunting scheme, which will encourage people to report security problems on Tesla’s website. The program is official on a crowdsourcing company website, Bugcrowd.com which […] As it accelerates its international expansion, Netflix is set to launch in Spain and Portugal this October As part of its aspirations of becoming a global corporation by the end of 2016, Netflix Inc. (NASDAQ:NFLX) launched its internet video streaming service in Southern Europe. The company was planning its debut […] Llyods has been fined by British regulators for not handling its payment protection insurance sales properly British regulators have imposed a £117 million ($180 million) fine on Lloyds Banking Group. The allegations concern the handling of customer complaints related to a loan insurance product. As a result, Lloyds has decided […] 
Link: https://livesadvice.com/2019/01/31/as-altria-group-mo-market-valuation-declined-jarislowsky-fraser-ltd-decreased-position-by-7-10-million-brown-advisory-has-decreased-amphenol-new-aph-position-by-41-10-million-share-price-dec/"
1021721,03/11/2019,N/A,Publicly/Communictn,xfu21,Trustee in the News,"Alphabet Inc (NASDAQ:GOOGL) subsidiary Google has announced that it is expanding its ridesharing service known as Waze in California. Google stated that it will expand the ridesharing service in California over the coming week. The company claims that the new rollout will include the main car hubs in Los Angeles […] Despite the end of brick and mortar stores having been predicted, Alibaba Group Holding Ltd (NYSE:BABA) and Amazon.com, Inc. (NASDAQ:AMZN), who were once pure-play ecommerce firms are now opening their own physical retail centers to become some sort of hybrid retailers. In the case of Amazon, what started out as […] Speculation is rife that Apple Inc. (NASDAQ:AAPL) and Carl Zeiss are partnering to develop augmented reality glasses. It is understood that the two could launch a product later this year. This is according to a renowned tech evangelist, Robert Scoble, who admitted his source was an employee of the German […] The leading wireless chipset manufacturer through its subsidiary – Qualcomm Technologies, Inc has already made the required preparations. It will soon be integrating its new imaging technology and fast connectivity to the ASUS ZenFone 4 family of smartphones. That will of course be with its diverse Qualcomm Snapdragon 835 Mobile […] Aldi, a German-based grocery chain, has revealed that it will be partnering with Instacart with a view to delivering grocery products in three cities in the United States. The pilot project will be launched in Dallas, Texas; Atlanta, Georgia and Los Angeles, California. More cities in the U.S. are likely […] 
Link: https://finheadlines.com/2019/01/31/first-national-bank-of-mount-dora-trust-investment-services-upped-its-holding-in-amphenol-new-aph-as-stock-value-declined-johnson-johnson-jnj-market-value-rose-while-novare-capital-management-h/"
1021721,03/11/2019,N/A,Publicly/Communictn,xfu21,Trustee in the News,"Alphabet Inc (NASDAQ:GOOGL) subsidiary Google has announced that it is expanding its ridesharing service known as Waze in California. Google stated that it will expand the ridesharing service in California over the coming week. The company claims that the new rollout will include the main car hubs in Los Angeles […] Despite the end of brick and mortar stores having been predicted, Alibaba Group Holding Ltd (NYSE:BABA) and Amazon.com, Inc. (NASDAQ:AMZN), who were once pure-play ecommerce firms are now opening their own physical retail centers to become some sort of hybrid retailers. In the case of Amazon, what started out as […] Speculation is rife that Apple Inc. (NASDAQ:AAPL) and Carl Zeiss are partnering to develop augmented reality glasses. It is understood that the two could launch a product later this year. This is according to a renowned tech evangelist, Robert Scoble, who admitted his source was an employee of the German […] The leading wireless chipset manufacturer through its subsidiary – Qualcomm Technologies, Inc has already made the required preparations. It will soon be integrating its new imaging technology and fast connectivity to the ASUS ZenFone 4 family of smartphones. That will of course be with its diverse Qualcomm Snapdragon 835 Mobile […] Aldi, a German-based grocery chain, has revealed that it will be partnering with Instacart with a view to delivering grocery products in three cities in the United States. The pilot project will be launched in Dallas, Texas; Atlanta, Georgia and Los Angeles, California. More cities in the U.S. are likely […] 
Link: https://finheadlines.com/2019/01/30/hedeker-wealth-management-group-stake-in-amphenol-com-cl-a-aph-increased-by-626634-as-shares-declined-ubiquiti-networks-ubnt-position-increased-by-gvo-asset-management-ltd/"
1021721,03/11/2019,N/A,Publicly/Communictn,xfu21,Trustee in the News,"This provider may settle for Intel Corporation (NASDAQ:INTC) in the manufacture of chips for the “infotainment” system in the cars of Tesla Inc (NASDAQ:TSLA). A lot of people expected it to chose NVIDIA Corporation (NASDAQ:NVDA), but that didn’t happen. Shortly after the announcement of the news, the shares of Intel […] Owners of Alphabet Inc. (NASDAQ:GOOGL)’s brilliant smart speaker in the U.S and Canada will soon be able to make free voice calls, thanks to a new software update. The free-hands calling feature on Google Home is among a number of new features the tech giant is introducing as it continues […] Shoppers across Britain pounced on the bargains available on Black Friday late last month which gave an unexpected boost to retail, that contrasted signs earlier of a subdued beginning to the Christmas spending season. Through most of 2017 consumers have felt squeezed by increasing inflation which hits the hardest in […] For most companies having past-due amounts is not a pleasant or power position to be in. In the case of hospitals, the high bills have left both providers and patients in a delicate situation, unable to pay their debts. Without other options, hospitals are changing their primary function as healthcare […] Your medical equipment is the most important tools to have in your facility. Without them, and you’ll find it more difficult to treat your patients correctly. That’s where bimedis.com steps in. And in this guide, you’ll know why this site is a great choice for health experts and officials internationally. […] Norwegian Air has just announced a new route that is sure to shake things up across the Atlantic: new service from Seattle to London Heathrow for $199 one-way. The airline will offer four flights a week aboard a Boeing Dreamliner 787-9 aircraft, which can carry up to 35 first class […] Facebook, Inc (NASDAQ:FB), one of the top social media giants is excited to announce a new addition on its platform. This will make it easy for people to post guitars, bicycles and other goods for sale. On Friday, the social networking titan disclosed that it was testing online ads. If […] It has always been a major struggle to deliver positive sales growth for the wide array of companies that depend heavily on hardware and IT services revenue streams. However, a number of their software-focused peers are reportedly faring on much better. This particular split in the performance of enterprise IT […] When Hong Kong Exchange CEO Charles Li announced last year plans to help with the next wave of tech giants from China to go public in that city, bankers were celebrating. Finally they felt that Hong Kong would be able to compete against New York, its biggest rival for tech […] The leading wireless chipset manufacturer through its subsidiary – Qualcomm Technologies, Inc has already made the required preparations. It will soon be integrating its new imaging technology and fast connectivity to the ASUS ZenFone 4 family of smartphones. That will of course be with its diverse Qualcomm Snapdragon 835 Mobile […] 
Link: https://moveefy.com/2019/01/30/analysts-see-0-32-eps-for-bandwidth-inc-band-amphenol-aph-sellers-increased-by-12-17-their-shorts/"
1021721,03/11/2019,N/A,Publicly/Communictn,xfu21,Trustee in the News,"This provider may settle for Intel Corporation (NASDAQ:INTC) in the manufacture of chips for the “infotainment” system in the cars of Tesla Inc (NASDAQ:TSLA). A lot of people expected it to chose NVIDIA Corporation (NASDAQ:NVDA), but that didn’t happen. Shortly after the announcement of the news, the shares of Intel […] Owners of Alphabet Inc. (NASDAQ:GOOGL)’s brilliant smart speaker in the U.S and Canada will soon be able to make free voice calls, thanks to a new software update. The free-hands calling feature on Google Home is among a number of new features the tech giant is introducing as it continues […] Shoppers across Britain pounced on the bargains available on Black Friday late last month which gave an unexpected boost to retail, that contrasted signs earlier of a subdued beginning to the Christmas spending season. Through most of 2017 consumers have felt squeezed by increasing inflation which hits the hardest in […] For most companies having past-due amounts is not a pleasant or power position to be in. In the case of hospitals, the high bills have left both providers and patients in a delicate situation, unable to pay their debts. Without other options, hospitals are changing their primary function as healthcare […] Your medical equipment is the most important tools to have in your facility. Without them, and you’ll find it more difficult to treat your patients correctly. That’s where bimedis.com steps in. And in this guide, you’ll know why this site is a great choice for health experts and officials internationally. […] Norwegian Air has just announced a new route that is sure to shake things up across the Atlantic: new service from Seattle to London Heathrow for $199 one-way. The airline will offer four flights a week aboard a Boeing Dreamliner 787-9 aircraft, which can carry up to 35 first class […] Facebook, Inc (NASDAQ:FB), one of the top social media giants is excited to announce a new addition on its platform. This will make it easy for people to post guitars, bicycles and other goods for sale. On Friday, the social networking titan disclosed that it was testing online ads. If […] It has always been a major struggle to deliver positive sales growth for the wide array of companies that depend heavily on hardware and IT services revenue streams. However, a number of their software-focused peers are reportedly faring on much better. This particular split in the performance of enterprise IT […] When Hong Kong Exchange CEO Charles Li announced last year plans to help with the next wave of tech giants from China to go public in that city, bankers were celebrating. Finally they felt that Hong Kong would be able to compete against New York, its biggest rival for tech […] The leading wireless chipset manufacturer through its subsidiary – Qualcomm Technologies, Inc has already made the required preparations. It will soon be integrating its new imaging technology and fast connectivity to the ASUS ZenFone 4 family of smartphones. That will of course be with its diverse Qualcomm Snapdragon 835 Mobile […] 
Link: https://moveefy.com/2019/02/02/citigroup-has-decreased-its-stake-in-cf-inds-hldgs-call-cf-by-2-71-million-amphenol-new-aph-shareholder-shell-asset-management-co-has-trimmed-position-by-317908-as-share-price-declined/"
1021721,03/11/2019,N/A,Publicly/Communictn,xfu21,Trustee in the News,"This provider may settle for Intel Corporation (NASDAQ:INTC) in the manufacture of chips for the “infotainment” system in the cars of Tesla Inc (NASDAQ:TSLA). A lot of people expected it to chose NVIDIA Corporation (NASDAQ:NVDA), but that didn’t happen. Shortly after the announcement of the news, the shares of Intel […] Owners of Alphabet Inc. (NASDAQ:GOOGL)’s brilliant smart speaker in the U.S and Canada will soon be able to make free voice calls, thanks to a new software update. The free-hands calling feature on Google Home is among a number of new features the tech giant is introducing as it continues […] Shoppers across Britain pounced on the bargains available on Black Friday late last month which gave an unexpected boost to retail, that contrasted signs earlier of a subdued beginning to the Christmas spending season. Through most of 2017 consumers have felt squeezed by increasing inflation which hits the hardest in […] For most companies having past-due amounts is not a pleasant or power position to be in. In the case of hospitals, the high bills have left both providers and patients in a delicate situation, unable to pay their debts. Without other options, hospitals are changing their primary function as healthcare […] Your medical equipment is the most important tools to have in your facility. Without them, and you’ll find it more difficult to treat your patients correctly. That’s where bimedis.com steps in. And in this guide, you’ll know why this site is a great choice for health experts and officials internationally. […] Norwegian Air has just announced a new route that is sure to shake things up across the Atlantic: new service from Seattle to London Heathrow for $199 one-way. The airline will offer four flights a week aboard a Boeing Dreamliner 787-9 aircraft, which can carry up to 35 first class […] Facebook, Inc (NASDAQ:FB), one of the top social media giants is excited to announce a new addition on its platform. This will make it easy for people to post guitars, bicycles and other goods for sale. On Friday, the social networking titan disclosed that it was testing online ads. If […] It has always been a major struggle to deliver positive sales growth for the wide array of companies that depend heavily on hardware and IT services revenue streams. However, a number of their software-focused peers are reportedly faring on much better. This particular split in the performance of enterprise IT […] When Hong Kong Exchange CEO Charles Li announced last year plans to help with the next wave of tech giants from China to go public in that city, bankers were celebrating. Finally they felt that Hong Kong would be able to compete against New York, its biggest rival for tech […] The leading wireless chipset manufacturer through its subsidiary – Qualcomm Technologies, Inc has already made the required preparations. It will soon be integrating its new imaging technology and fast connectivity to the ASUS ZenFone 4 family of smartphones. That will of course be with its diverse Qualcomm Snapdragon 835 Mobile […] 
Link: https://moveefy.com/2019/02/03/alta-capital-management-raised-amphenol-cl-a-aph-holding-boca-resorts-rst-sentiment-is-1-4/"
1021721,03/11/2019,N/A,Publicly/Communictn,xfu21,Trustee in the News,"Alphabet Inc (NASDAQ:GOOGL) subsidiary Google has announced that it is expanding its ridesharing service known as Waze in California. Google stated that it will expand the ridesharing service in California over the coming week. The company claims that the new rollout will include the main car hubs in Los Angeles […] Despite the end of brick and mortar stores having been predicted, Alibaba Group Holding Ltd (NYSE:BABA) and Amazon.com, Inc. (NASDAQ:AMZN), who were once pure-play ecommerce firms are now opening their own physical retail centers to become some sort of hybrid retailers. In the case of Amazon, what started out as […] Speculation is rife that Apple Inc. (NASDAQ:AAPL) and Carl Zeiss are partnering to develop augmented reality glasses. It is understood that the two could launch a product later this year. This is according to a renowned tech evangelist, Robert Scoble, who admitted his source was an employee of the German […] The leading wireless chipset manufacturer through its subsidiary – Qualcomm Technologies, Inc has already made the required preparations. It will soon be integrating its new imaging technology and fast connectivity to the ASUS ZenFone 4 family of smartphones. That will of course be with its diverse Qualcomm Snapdragon 835 Mobile […] Aldi, a German-based grocery chain, has revealed that it will be partnering with Instacart with a view to delivering grocery products in three cities in the United States. The pilot project will be launched in Dallas, Texas; Atlanta, Georgia and Los Angeles, California. More cities in the U.S. are likely […] 
Link: https://finheadlines.com/2019/02/02/bank-amer-bac-shareholder-advisors-capital-management-increased-its-stake-by-738369-as-share-price-declined-wilkins-investment-counsel-position-in-automatic-data-processing-adp-decreased-by-35/"
1021721,03/11/2019,N/A,Publicly/Communictn,xfu21,Trustee in the News,"Alibaba Group Holding Ltd. (NYSE:BABA), currently the leader in the Chinese e-commerce market, is still looking for different avenues for growth. The company is planning to expand its operations into a new location and serve its newest group of consumers, the Russians. Alibaba’s general manager, Mark Zavadskiy said: “E-commerce truly […] Tesla Motors encourages hackers to find security flaws on its website by rewarding them with money Tesla Motors Inc (NASDAQ:TSLA) will start rewarding hackers through a bug-hunting scheme, which will encourage people to report security problems on Tesla’s website. The program is official on a crowdsourcing company website, Bugcrowd.com which […] As it accelerates its international expansion, Netflix is set to launch in Spain and Portugal this October As part of its aspirations of becoming a global corporation by the end of 2016, Netflix Inc. (NASDAQ:NFLX) launched its internet video streaming service in Southern Europe. The company was planning its debut […] Llyods has been fined by British regulators for not handling its payment protection insurance sales properly British regulators have imposed a £117 million ($180 million) fine on Lloyds Banking Group. The allegations concern the handling of customer complaints related to a loan insurance product. As a result, Lloyds has decided […] The UK’s HMRC department has moved away from its original usage of Microsoft’s software services and decided to switch to Google’s cloud services to cater to its requirements better Her Majesty’s Revenue and Customs (HMRC), the largest UK government department that looks after Great Britain’s tax collections, has publicly announced […] 
Link: https://standardrecorder.com/2019/02/04/as-amphenol-new-aph-share-value-declined-evercore-wealth-management-has-raised-stake-halbert-hargrove-russell-maintains-position-in-procter-and-gamble-co-pg/"
1021721,03/11/2019,N/A,Publicly/Communictn,xfu21,Trustee in the News,"Alphabet Inc (NASDAQ:GOOGL) subsidiary Google has announced that it is expanding its ridesharing service known as Waze in California. Google stated that it will expand the ridesharing service in California over the coming week. The company claims that the new rollout will include the main car hubs in Los Angeles […] Despite the end of brick and mortar stores having been predicted, Alibaba Group Holding Ltd (NYSE:BABA) and Amazon.com, Inc. (NASDAQ:AMZN), who were once pure-play ecommerce firms are now opening their own physical retail centers to become some sort of hybrid retailers. In the case of Amazon, what started out as […] Speculation is rife that Apple Inc. (NASDAQ:AAPL) and Carl Zeiss are partnering to develop augmented reality glasses. It is understood that the two could launch a product later this year. This is according to a renowned tech evangelist, Robert Scoble, who admitted his source was an employee of the German […] The leading wireless chipset manufacturer through its subsidiary – Qualcomm Technologies, Inc has already made the required preparations. It will soon be integrating its new imaging technology and fast connectivity to the ASUS ZenFone 4 family of smartphones. That will of course be with its diverse Qualcomm Snapdragon 835 Mobile […] Aldi, a German-based grocery chain, has revealed that it will be partnering with Instacart with a view to delivering grocery products in three cities in the United States. The pilot project will be launched in Dallas, Texas; Atlanta, Georgia and Los Angeles, California. More cities in the U.S. are likely […] 
Link: https://finheadlines.com/2019/02/12/legal-rockwell-automation-rok-shareholder-meiji-yasuda-life-insurance-company-has-lowered-its-holding-by-1-01-m/"
